Province_State,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Alabama,529446,10930,662.0,17.0
Alaska,68666,348,148.0,0.0
American Samoa,0,0,0.0,0.0
Arizona,866022,17360,742.0,5.0
Arkansas,336760,5754,298.0,2.0
California,3750644,62070,1064.0,41.0
Colorado,517851,6337,1611.0,16.0
Connecticut,341571,8124,609.0,7.0
Delaware,105401,1628,197.0,2.0
Diamond Princess,49,0,0.0,0.0
District of Columbia,48041,1109,55.0,3.0
Florida,2253929,35478,4394.0,79.0
Georgia,1105855,20273,1018.0,32.0
Grand Princess,103,3,0.0,0.0
Guam,8016,138,12.0,1.0
Hawaii,34296,485,62.0,1.0
Idaho,188435,2052,202.0,0.0
Illinois,1346294,24443,2419.0,33.0
Indiana,725353,13373,1139.0,10.0
Iowa,366570,5962,439.0,2.0
Kansas,311602,5000,494.0,14.0
Kentucky,446929,6542,708.0,10.0
Louisiana,460803,10418,466.0,13.0
Maine,62858,791,348.0,1.0
Maryland,450689,8813,679.0,10.0
Massachusetts,693608,17658,1019.0,14.0
Michigan,951899,19100,3047.0,45.0
Minnesota,582576,7284,1241.0,17.0
Mississippi,312712,7223,104.0,2.0
Missouri,594984,9215,604.0,6.0
Montana,109455,1578,140.0,1.0
Nebraska,220720,2245,239.0,1.0
Nevada,317088,5487,373.0,7.0
New Hampshire,95881,1308,167.0,1.0
New Jersey,1004525,25707,2528.0,49.0
New Mexico,198781,4085,205.0,2.0
New York,2061887,52538,2402.0,55.0
North Carolina,976768,12721,1468.0,21.0
North Dakota,108081,1528,169.0,3.0
Northern Mariana Islands,168,2,0.0,0.0
Ohio,1078734,19344,1450.0,0.0
Oklahoma,449041,6832,0.0,44.0
Oregon,188417,2509,806.0,1.0
Pennsylvania,1164827,26349,2370.0,50.0
Puerto Rico,133846,2348,141.0,11.0
Rhode Island,149197,2682,268.0,1.0
South Carolina,581835,9536,614.0,12.0
South Dakota,123073,1976,99.0,3.0
Tennessee,850885,12228,907.0,11.0
Texas,2906362,50471,2428.0,60.0
Utah,398979,2219,480.0,2.0
Vermont,23247,248,56.0,0.0
Virgin Islands,3152,27,0.0,0.0
Virginia,663538,10844,842.0,21.0
Washington,409933,5539,1326.0,11.0
West Virginia,154956,2707,405.0,12.0
Wisconsin,663668,7596,775.0,14.0
Wyoming,58438,710,71.0,0.0
